rank,handle,followers,non_rt_tweets_in_20,most_recent_non_rt_utc,total_like,total_reply,total_retweet,total_quote,total_engagement_raw,avg_engagement_raw,velocity_score,decayed_engagement,engagement_score,engagement_rate,score
1,cristiano,105501318,20,2026-01-21T20:09:01+00:00,8414209,189525,503489,33017,9140240.0,457012.0,6094.031476,1130353.09,343371.748156,0.00325467,11.349046
